NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
327.5,1310347,1022266,1674125,1335579,188598
328.5,1262220,1004492,1624264,1296992,179756
329.5,1216155,987795,1574193,1259381,170653
330.5,1172113,972158,1524092,1222788,161332
331.5,1130050,957564,1474132,1187249,151838
332.5,1089919,943996,1424471,1152795,142219
333.5,1051670,931435,1375256,1119453,132527
334.5,1015248,919861,1326622,1087244,122816
335.5,980599,909257,1278692,1056183,113145
336.5,947666,899602,1231577,1026282,103581
337.5,916390,890880,1185374,997548,94201
338.5,886714,883070,1140171,969985,85099
339.5,858579,876157,1096042,943593,76393
340.5,831926,870122,1053050,918366,68239
341.5,806698,864948,1011249,894298,60845
342.5,782838,860621,970680,871380,54492
343.5,760289,857124,931378,849597,49533
344.5,738996,854444,893368,828936,46352
345.5,718906,852565,856664,809379,45252
346.5,699967,851477,821278,790907,46298
347.5,682128,851165,787210,773501,49276
348.5,665340,851618,754456,757138,53791
349.5,649556,852826,723009,741797,59426
350.5,634730,854777,692852,727453,65836
351.5,620819,857461,663969,714083,72763
352.5,607781,860869,636337,701662,80029
353.5,595574,864990,609931,690165,87511
354.5,584161,869817,584723,679567,95125
355.5,573504,875339,560684,669842,102815
356.5,563567,881548,537781,660966,110542
357.5,554318,888434,515983,652912,118280
358.5,545723,895989,495256,645656,126011
359.5,537751,904202,475564,639172,133725
360.5,530374,913063,456874,633437,141414
361.5,523562,922561,439150,628424,149074
362.5,517288,932685,422357,624110,156702
363.5,511528,943422,406461,620470,164300
364.5,506255,954759,391428,617481,171866
365.5,501447,966680,377225,615118,179402
366.5,497081,979170,363819,613357,186909
367.5,493134,992211,351179,612175,194387
368.5,489587,1005782,339273,611547,201837
369.5,486419,1019864,328072,611451,209260
370.5,483610,1034431,317548,611863,216654
371.5,481142,1049459,307674,612758,224019
372.5,478998,1064919,298423,614113,231352
373.5,477159,1080781,289770,615903,238650
374.5,475610,1097011,281691,618104,245910
375.5,474333,1113574,274165,620691,253125
376.5,473312,1130431,267171,623638,260290
377.5,472534,1147540,260687,626920,267397
378.5,471981,1164855,254697,630511,274436
379.5,471641,1182330,249182,634384,281399
380.5,471498,1199913,244127,638513,288272
381.5,471540,1217550,239516,642869,295044
382.5,471751,1235184,235338,647425,301700
383.5,472120,1252755,231579,652151,308226
384.5,472633,1270200,228228,657020,314603
385.5,473277,1287453,225276,662002,320816
386.5,474040,1304447,222714,667067,326844
387.5,474910,1321110,220535,672185,332668
388.5,475876,1337370,218733,677326,338267
389.5,476924,1353153,217303,682460,343619
390.5,478045,1368383,216240,687556,348702
391.5,479227,1382984,215544,692585,353492
