NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
90.5,12042305,12789336,8340875,11057505,1375327
91.5,11812097,13120021,10516890,11816336,751462
92.5,11516599,13323561,12747294,12529151,532906
93.5,11175986,13424457,14911384,13170609,1085761
94.5,10808640,13447903,16900896,13719146,1763904
95.5,10430503,13417433,18633002,14160313,2396814
96.5,10054769,13353360,20056497,14488209,2942479
97.5,9691863,13271924,21151333,14705040,3384781
98.5,9349606,13184993,21923315,14819305,3720563
99.5,9033504,13100154,22396373,14843344,3954769
100.5,8747095,13021050,22604570,14790905,4097019
101.5,8492299,12947866,22585323,14675163,4158966
102.5,8269752,12877898,22374531,14507393,4152415
103.5,8079091,12806168,22003704,14296321,4088159
104.5,7919206,12726088,21498819,14048038,3975430
105.5,7788425,12630140,20880458,13766341,3821804
106.5,7684671,12510582,20164778,13453344,3633404
107.5,7605577,12360131,19364885,13110198,3415274
108.5,7548566,12172610,18492305,12737827,3171801
109.5,7510917,11943483,17558273,12337557,2907107
110.5,7489808,11670245,16574694,11911583,2625355
111.5,7482359,11352641,15554663,11463221,2330929
112.5,7485658,10992659,14512535,10996951,2028486
113.5,7496799,10594342,13463590,10518244,1722884
114.5,7512909,10163422,12423399,10033243,1419030
115.5,7531186,9706838,11407032,9548352,1121663
116.5,7548936,9232202,10428246,9069795,835142
117.5,7563617,8747264,9498796,8603225,563261
118.5,7572876,8259441,8627943,8153420,309150
119.5,7574595,7775445,7822219,7724086,75955
120.5,7566929,7301021,7085430,7317793,139249
121.5,7548338,6840804,6418872,6936005,329505
122.5,7517618,6398286,5821688,6579197,497859
123.5,7473917,5975868,5291303,6247029,644489
124.5,7416740,5574967,4823889,5938532,770250
125.5,7345952,5196171,4414788,5652304,876351
126.5,7261753,4839407,4058889,5386683,964230
127.5,7164659,4504109,3750929,5139899,1035465
128.5,7055463,4189375,3485713,4910184,1091704
129.5,6935191,3894111,3258276,4695859,1134611
130.5,6805054,3617142,3063972,4495389,1165820
131.5,6666397,3357306,2898532,4307411,1186905
132.5,6520645,3113518,2758069,4130744,1199348
133.5,6369255,2884816,2639083,3964385,1204526
134.5,6213672,2670376,2538430,3807493,1203693
135.5,6055288,2469523,2453303,3659371,1197967
136.5,5895406,2281714,2381199,3519440,1188330
137.5,5735223,2106520,2319894,3387212,1175620
138.5,5575802,1943597,2267426,3262275,1160535
139.5,5418071,1792656,2222072,3144267,1143641
140.5,5262812,1653433,2182343,3032863,1125380
141.5,5110664,1525664,2146970,2927766,1106087
142.5,4962129,1409066,2114903,2828699,1086001
143.5,4817583,1303325,2085303,2735404,1065282
144.5,4677287,1208087,2057536,2647636,1044031
145.5,4541400,1122962,2031162,2565175,1022302
146.5,4409994,1047533,2005926,2487818,1000117
